dst,sec_last_ip,dns_trunc,subnet,country,region
129.222.26.200,,chcoilx1,129.222.26.0/24,US,US-IL
217.142.30.200,,dohaqat1,217.142.30.128/25,QA,QA-DA
103.235.94.16,,mnlaphl1,103.235.94.0/25,PH,PH-00
65.181.25.117,,mnlaphl1,65.181.25.0/24,MY,MY-14
14.1.89.97,,mnlaphl1,14.1.89.0/25,PH,PH-00
65.181.25.46,,mnlaphl1,65.181.25.0/24,MY,MY-14
65.181.25.221,,mnlaphl1,65.181.25.0/24,MY,MY-14
116.91.208.106,,mnlaphl1,116.91.208.0/24,PH,PH-00
14.1.67.111,,mnlaphl1,14.1.67.0/24,PH,PH-00
103.235.94.2,,mnlaphl1,103.235.94.0/25,PH,PH-00
129.222.29.218,,chcoilx1,129.222.29.0/24,US,US-IL
116.91.208.219,,mnlaphl1,116.91.208.0/24,PH,PH-00
116.91.208.120,,mnlaphl1,116.91.208.0/24,PH,PH-00
145.224.127.52,,frntdeu1,145.224.127.0/25,YE,YE-AD
103.235.94.154,,mnlaphl1,103.235.94.128/25,PH,PH-00
116.91.208.146,,mnlaphl1,116.91.208.0/24,PH,PH-00
217.142.27.141,,dohaqat1,217.142.27.128/25,QA,QA-DA
14.1.67.93,,mnlaphl1,14.1.67.0/24,PH,PH-00
129.222.21.251,,chcoilx1,129.222.21.0/24,US,US-IL
116.91.208.152,,mnlaphl1,116.91.208.0/24,PH,PH-00
129.222.18.69,,chcoilx1,129.222.18.0/24,US,US-IL
103.235.94.41,,mnlaphl1,103.235.94.0/25,PH,PH-00
116.91.208.41,,mnlaphl1,116.91.208.0/24,PH,PH-00
103.235.94.226,,mnlaphl1,103.235.94.128/25,PH,PH-00
65.181.8.102,,mnlaphl1,65.181.8.0/25,PH,PH-00
116.91.208.105,,mnlaphl1,116.91.208.0/24,PH,PH-00
14.1.66.140,,mnlaphl1,14.1.66.0/24,PH,PH-00
129.222.9.114,,chcoilx1,129.222.9.0/24,US,US-IL
129.222.19.65,,chcoilx1,129.222.19.0/24,US,US-IL
14.1.67.124,206.224.72.185,mnlaphl1,14.1.67.0/24,PH,PH-00
103.235.94.187,,mnlaphl1,103.235.94.128/25,PH,PH-00
14.1.66.141,,mnlaphl1,14.1.66.0/24,PH,PH-00
103.235.94.73,,mnlaphl1,103.235.94.0/25,PH,PH-00
103.235.94.107,,mnlaphl1,103.235.94.0/25,PH,PH-00
14.1.67.222,,mnlaphl1,14.1.67.0/24,PH,PH-00
65.181.8.79,,mnlaphl1,65.181.8.0/25,PH,PH-00
103.235.94.24,,mnlaphl1,103.235.94.0/25,PH,PH-00
65.181.25.196,,mnlaphl1,65.181.25.0/24,MY,MY-14
14.1.67.209,206.224.72.185,mnlaphl1,14.1.67.0/24,PH,PH-00
116.91.208.123,,mnlaphl1,116.91.208.0/24,PH,PH-00
129.222.31.253,206.224.64.73,chcoilx1,129.222.31.0/24,US,US-IL
14.1.67.231,,mnlaphl1,14.1.67.0/24,PH,PH-00
14.1.66.215,,mnlaphl1,14.1.66.0/24,PH,PH-00
14.1.89.235,206.224.72.185,mnlaphl1,14.1.89.128/25,PH,PH-00
14.1.67.62,,mnlaphl1,14.1.67.0/24,PH,PH-00
14.1.89.145,,mnlaphl1,14.1.89.128/25,PH,PH-00
103.235.94.161,,mnlaphl1,103.235.94.128/25,PH,PH-00
65.181.25.180,,mnlaphl1,65.181.25.0/24,MY,MY-14
14.1.66.246,,mnlaphl1,14.1.66.0/24,PH,PH-00
116.91.208.59,,mnlaphl1,116.91.208.0/24,PH,PH-00
65.181.25.118,,mnlaphl1,65.181.25.0/24,MY,MY-14
65.181.8.84,,mnlaphl1,65.181.8.0/25,PH,PH-00
169.155.229.25,,frntdeu1,169.155.229.0/24,DE,DE-BE
65.181.25.149,,mnlaphl1,65.181.25.0/24,MY,MY-14
14.1.67.183,,mnlaphl1,14.1.67.0/24,PH,PH-00
103.235.94.83,,mnlaphl1,103.235.94.0/25,PH,PH-00
65.181.25.37,,mnlaphl1,65.181.25.0/24,MY,MY-14
65.181.8.103,,mnlaphl1,65.181.8.0/25,PH,PH-00
65.181.8.118,,mnlaphl1,65.181.8.0/25,PH,PH-00
103.235.94.185,,mnlaphl1,103.235.94.128/25,PH,PH-00
129.222.17.144,,chcoilx1,129.222.17.0/24,US,US-IL
217.65.137.131,206.224.70.5,mdrdesp1,217.65.137.0/24,ES,ES-MD
217.142.27.176,,dohaqat1,217.142.27.128/25,QA,QA-DA
129.222.23.208,,chcoilx1,129.222.23.0/24,US,US-IL
217.142.30.64,,dohaqat1,217.142.30.0/25,QA,QA-DA
217.142.30.71,,dohaqat1,217.142.30.0/25,QA,QA-DA
129.222.18.47,,chcoilx1,129.222.18.0/24,US,US-IL
129.222.24.27,,chcoilx1,129.222.24.0/24,US,US-IL
98.97.126.221,206.224.65.243,lsancax1,98.97.126.0/24,US,US-CA
129.222.29.39,,chcoilx1,129.222.29.0/24,US,US-IL
129.222.62.78,,chcoilx1,129.222.62.0/24,US,US-IL
98.97.53.233,,mmmiflx1,98.97.53.192/26,VI,VI-VI
206.83.96.203,206.224.69.127,acklnzl1,206.83.96.0/24,NZ,NZ-AUK
129.222.28.228,,chcoilx1,129.222.28.0/24,US,US-IL
129.222.28.21,206.224.64.75,chcoilx1,129.222.28.0/24,US,US-IL
129.222.30.243,,chcoilx1,129.222.30.0/24,US,US-IL
129.222.22.197,,chcoilx1,129.222.22.0/24,US,US-IL
129.222.31.188,206.224.64.73,chcoilx1,129.222.31.0/24,US,US-IL
129.222.25.155,,chcoilx1,129.222.25.0/24,US,US-IL
129.222.19.208,,chcoilx1,129.222.19.0/24,US,US-IL
129.222.31.106,,chcoilx1,129.222.31.0/24,US,US-IL
129.222.63.2,,chcoilx1,129.222.63.0/24,US,US-IL
129.222.25.196,,chcoilx1,129.222.25.0/24,US,US-IL
129.222.21.165,206.224.64.75,chcoilx1,129.222.21.0/24,US,US-IL
129.222.62.233,,chcoilx1,129.222.62.0/24,US,US-IL
129.222.26.251,,chcoilx1,129.222.26.0/24,US,US-IL
129.222.31.116,,chcoilx1,129.222.31.0/24,US,US-IL
129.222.26.86,,chcoilx1,129.222.26.0/24,US,US-IL
129.222.62.12,206.224.64.73,chcoilx1,129.222.62.0/24,US,US-IL
129.222.17.200,206.224.64.75,chcoilx1,129.222.17.0/24,US,US-IL
129.222.31.150,,chcoilx1,129.222.31.0/24,US,US-IL
129.222.30.86,,chcoilx1,129.222.30.0/24,US,US-IL
143.105.13.223,,chcoilx1,143.105.13.0/24,US,US-IL
129.222.23.141,206.224.64.73,chcoilx1,129.222.23.0/24,US,US-IL
129.222.29.32,,chcoilx1,129.222.29.0/24,US,US-IL
129.222.26.194,,chcoilx1,129.222.26.0/24,US,US-IL
129.222.30.133,,chcoilx1,129.222.30.0/24,US,US-IL
129.222.28.207,,chcoilx1,129.222.28.0/24,US,US-IL
98.97.29.120,206.224.68.67,snjecax1,98.97.29.0/24,US,US-CA
129.222.8.203,,chcoilx1,129.222.8.0/24,US,US-IL
129.222.62.88,206.224.64.75,chcoilx1,129.222.62.0/24,US,US-IL
129.222.16.19,,chcoilx1,129.222.16.0/24,US,US-IL
217.142.30.240,,dohaqat1,217.142.30.128/25,QA,QA-DA
209.198.158.212,,frntdeu1,209.198.158.0/24,AT,AT-9
103.235.94.19,,mnlaphl1,103.235.94.0/25,PH,PH-00
129.222.23.33,,chcoilx1,129.222.23.0/24,US,US-IL
129.222.26.90,,chcoilx1,129.222.26.0/24,US,US-IL
129.222.63.245,,chcoilx1,129.222.63.0/24,US,US-IL
129.222.17.62,,chcoilx1,129.222.17.0/24,US,US-IL
145.224.76.198,,frntdeu1,145.224.76.0/24,FR,FR-IDF
206.83.97.10,,acklnzl1,206.83.97.0/24,NZ,NZ-AUK
129.222.12.228,,chcoilx1,129.222.12.0/24,US,US-IL
129.222.63.195,,chcoilx1,129.222.63.0/24,US,US-IL
129.222.31.234,206.224.64.73,chcoilx1,129.222.31.0/24,US,US-IL
129.222.185.79,,chcoilx1,129.222.185.0/24,CA,CA-ON
129.222.185.128,,chcoilx1,129.222.185.0/24,CA,CA-ON
129.222.63.166,,chcoilx1,129.222.63.0/24,US,US-IL
98.97.76.157,206.224.67.211,mmmiflx1,98.97.76.128/25,MQ,MQ-MQ
129.222.20.164,,chcoilx1,129.222.20.0/24,US,US-IL
129.222.27.31,,chcoilx1,129.222.27.0/24,US,US-IL
129.222.13.171,206.224.64.73,chcoilx1,129.222.13.0/24,US,US-IL
129.222.185.61,,chcoilx1,129.222.185.0/24,CA,CA-ON
129.222.26.33,,chcoilx1,129.222.26.0/24,US,US-IL
129.222.19.82,,chcoilx1,129.222.19.0/24,US,US-IL
129.222.21.77,,chcoilx1,129.222.21.0/24,US,US-IL
129.222.8.56,,chcoilx1,129.222.8.0/24,US,US-IL
66.9.177.183,,tmpeazx1,66.9.177.0/24,MX,MX-DIF
98.97.66.255,,sttlwax1,98.97.66.0/24,US,US-WA
170.203.215.45,,sttlwax1,170.203.215.0/24,CA,CA-AB
170.203.193.215,,qrtomex1,170.203.193.0/24,MX,MX-DIF
143.105.16.180,,qrtomex1,143.105.16.0/24,MX,MX-DIF
66.9.162.107,,qrtomex1,66.9.162.0/24,MX,MX-DIF
129.222.111.250,206.224.69.63,qrtomex1,129.222.111.0/24,MX,MX-DIF
66.9.162.87,,qrtomex1,66.9.162.0/24,MX,MX-DIF
143.105.71.101,,qrtomex1,143.105.71.0/24,MX,MX-DIF
129.222.111.88,,qrtomex1,129.222.111.0/24,MX,MX-DIF
129.222.65.199,,qrtomex1,129.222.65.128/25,MX,MX-DIF
143.105.16.142,,qrtomex1,143.105.16.0/24,MX,MX-DIF
143.105.16.17,,qrtomex1,143.105.16.0/24,MX,MX-DIF
216.234.204.75,206.224.67.27,qrtomex1,216.234.204.0/24,MX,MX-DIF
66.9.162.124,206.224.69.63,qrtomex1,66.9.162.0/24,MX,MX-DIF
138.84.44.101,,qrtomex1,138.84.44.0/24,MX,MX-DIF
138.84.56.182,,qrtomex1,138.84.56.128/25,MX,MX-DIF
66.9.163.148,,qrtomex1,66.9.163.0/24,MX,MX-DIF
138.84.56.213,,qrtomex1,138.84.56.128/25,MX,MX-DIF
200.189.19.241,,qrtomex1,200.189.19.128/25,MX,MX-DIF
129.222.65.171,,qrtomex1,129.222.65.128/25,MX,MX-DIF
170.203.192.9,206.224.69.63,qrtomex1,170.203.192.0/24,MX,MX-DIF
143.105.62.105,,dllstxx1,143.105.62.0/24,US,US-TX
148.222.133.210,,qrtomex1,148.222.133.0/24,MX,MX-DIF
129.222.90.240,206.224.67.27,qrtomex1,129.222.90.0/24,MX,MX-DIF
170.203.214.76,,sttlwax1,170.203.214.0/24,CA,CA-AB
143.105.16.67,,qrtomex1,143.105.16.0/24,MX,MX-DIF
138.84.44.60,,qrtomex1,138.84.44.0/24,MX,MX-DIF
138.84.60.89,206.224.67.37,qrtomex1,138.84.60.0/25,MX,MX-DIF
170.203.193.128,,qrtomex1,170.203.193.0/24,MX,MX-DIF
129.222.90.28,,qrtomex1,129.222.90.0/24,MX,MX-DIF
66.9.163.100,,qrtomex1,66.9.163.0/24,MX,MX-DIF
216.234.204.238,206.224.67.27,qrtomex1,216.234.204.0/24,MX,MX-DIF
143.105.68.72,206.224.69.63,qrtomex1,143.105.68.0/24,MX,MX-DIF
143.105.71.152,206.224.67.37,qrtomex1,143.105.71.0/24,MX,MX-DIF
143.105.70.13,,qrtomex1,143.105.70.0/24,MX,MX-DIF
148.222.133.50,,qrtomex1,148.222.133.0/24,MX,MX-DIF
138.84.44.196,,qrtomex1,138.84.44.0/24,MX,MX-DIF
66.9.162.104,,qrtomex1,66.9.162.0/24,MX,MX-DIF
129.222.111.104,,qrtomex1,129.222.111.0/24,MX,MX-DIF
138.84.44.171,206.224.69.63,qrtomex1,138.84.44.0/24,MX,MX-DIF
129.222.65.223,,qrtomex1,129.222.65.128/25,MX,MX-DIF
143.105.16.182,,qrtomex1,143.105.16.0/24,MX,MX-DIF
143.105.70.103,,qrtomex1,143.105.70.0/24,MX,MX-DIF
129.222.65.140,,qrtomex1,129.222.65.128/25,MX,MX-DIF
138.84.44.71,,qrtomex1,138.84.44.0/24,MX,MX-DIF
66.9.162.224,,qrtomex1,66.9.162.0/24,MX,MX-DIF
200.189.20.14,,qrtomex1,200.189.20.0/24,GT,GT-01
129.222.90.177,,qrtomex1,129.222.90.0/24,MX,MX-DIF
138.84.60.119,,qrtomex1,138.84.60.0/25,MX,MX-DIF
149.19.168.65,,qrtomex1,149.19.168.0/25,MX,MX-DIF
66.9.163.108,,qrtomex1,66.9.163.0/24,MX,MX-DIF
66.9.162.115,206.224.69.63,qrtomex1,66.9.162.0/24,MX,MX-DIF
216.234.204.197,206.224.67.27,qrtomex1,216.234.204.0/24,MX,MX-DIF
143.105.16.99,206.224.67.27,qrtomex1,143.105.16.0/24,MX,MX-DIF
170.203.192.252,,qrtomex1,170.203.192.0/24,MX,MX-DIF
170.203.214.219,,sttlwax1,170.203.214.0/24,CA,CA-AB
143.105.16.106,,qrtomex1,143.105.16.0/24,MX,MX-DIF
143.105.71.1,206.224.67.27,qrtomex1,143.105.71.0/24,MX,MX-DIF
143.105.68.18,,qrtomex1,143.105.68.0/24,MX,MX-DIF
170.203.193.30,,qrtomex1,170.203.193.0/24,MX,MX-DIF
129.224.216.64,,dtcrakx1,129.224.216.0/24,US,US-AK
138.84.55.51,206.224.67.27,qrtomex1,138.84.55.0/24,MX,MX-DIF
138.84.44.215,,qrtomex1,138.84.44.0/24,MX,MX-DIF
149.19.168.8,,qrtomex1,149.19.168.0/25,MX,MX-DIF
129.222.90.70,,qrtomex1,129.222.90.0/24,MX,MX-DIF
143.105.69.221,206.224.67.27,qrtomex1,143.105.69.0/24,MX,MX-DIF
149.19.168.3,,qrtomex1,149.19.168.0/25,MX,MX-DIF
66.9.163.226,,qrtomex1,66.9.163.0/24,MX,MX-DIF
143.105.71.179,,qrtomex1,143.105.71.0/24,MX,MX-DIF
66.9.162.181,206.224.69.63,qrtomex1,66.9.162.0/24,MX,MX-DIF
66.9.163.217,,qrtomex1,66.9.163.0/24,MX,MX-DIF
129.222.90.116,,qrtomex1,129.222.90.0/24,MX,MX-DIF
170.203.193.59,,qrtomex1,170.203.193.0/24,MX,MX-DIF
148.222.133.153,,qrtomex1,148.222.133.0/24,MX,MX-DIF
129.222.110.59,,qrtomex1,129.222.110.0/24,MX,MX-DIF
138.84.44.189,206.224.67.27,qrtomex1,138.84.44.0/24,MX,MX-DIF
66.9.163.150,,qrtomex1,66.9.163.0/24,MX,MX-DIF
66.9.163.80,,qrtomex1,66.9.163.0/24,MX,MX-DIF
170.203.193.74,206.224.69.63,qrtomex1,170.203.193.0/24,MX,MX-DIF
129.222.110.51,,qrtomex1,129.222.110.0/24,MX,MX-DIF
138.84.44.172,,qrtomex1,138.84.44.0/24,MX,MX-DIF
66.9.163.11,206.224.67.27,qrtomex1,66.9.163.0/24,MX,MX-DIF
129.222.110.29,,qrtomex1,129.222.110.0/24,MX,MX-DIF
98.97.161.32,206.224.69.63,qrtomex1,98.97.161.32/27,SV,SV-SS
129.222.111.43,,qrtomex1,129.222.111.0/24,MX,MX-DIF
138.84.55.90,,qrtomex1,138.84.55.0/24,MX,MX-DIF
143.105.70.77,,qrtomex1,143.105.70.0/24,MX,MX-DIF
129.222.111.116,,qrtomex1,129.222.111.0/24,MX,MX-DIF
129.222.111.253,,qrtomex1,129.222.111.0/24,MX,MX-DIF
200.189.20.43,206.224.67.37,qrtomex1,200.189.20.0/24,GT,GT-01
138.84.60.114,,qrtomex1,138.84.60.0/25,MX,MX-DIF
143.105.69.144,,qrtomex1,143.105.69.0/24,MX,MX-DIF
143.105.70.107,,qrtomex1,143.105.70.0/24,MX,MX-DIF
170.203.192.16,,qrtomex1,170.203.192.0/24,MX,MX-DIF
170.203.192.253,,qrtomex1,170.203.192.0/24,MX,MX-DIF
170.203.203.130,,sttlwax1,170.203.203.0/24,CA,CA-BC
143.105.70.5,,qrtomex1,143.105.70.0/24,MX,MX-DIF
200.189.19.34,206.224.67.27,qrtomex1,200.189.19.0/25,MX,MX-DIF
138.84.55.148,,qrtomex1,138.84.55.0/24,MX,MX-DIF
138.84.44.10,206.224.69.63,qrtomex1,138.84.44.0/24,MX,MX-DIF
66.9.162.157,,qrtomex1,66.9.162.0/24,MX,MX-DIF
148.222.133.121,206.224.67.37,qrtomex1,148.222.133.0/24,MX,MX-DIF
129.222.110.250,,qrtomex1,129.222.110.0/24,MX,MX-DIF
66.9.163.230,206.224.67.27,qrtomex1,66.9.163.0/24,MX,MX-DIF
129.222.110.127,206.224.69.63,qrtomex1,129.222.110.0/24,MX,MX-DIF
66.9.163.187,,qrtomex1,66.9.163.0/24,MX,MX-DIF
148.222.133.94,,qrtomex1,148.222.133.0/24,MX,MX-DIF
149.19.168.20,,qrtomex1,149.19.168.0/25,MX,MX-DIF
143.105.70.138,,qrtomex1,143.105.70.0/24,MX,MX-DIF
143.105.16.113,206.224.69.63,qrtomex1,143.105.16.0/24,MX,MX-DIF
200.189.20.42,,qrtomex1,200.189.20.0/24,GT,GT-01
129.222.65.179,,qrtomex1,129.222.65.128/25,MX,MX-DIF
129.222.110.81,,qrtomex1,129.222.110.0/24,MX,MX-DIF
66.9.163.84,,qrtomex1,66.9.163.0/24,MX,MX-DIF
138.84.44.35,,qrtomex1,138.84.44.0/24,MX,MX-DIF
170.203.193.109,,qrtomex1,170.203.193.0/24,MX,MX-DIF
170.203.193.129,206.224.69.63,qrtomex1,170.203.193.0/24,MX,MX-DIF
98.97.188.240,,tmpeazx1,98.97.188.0/24,US,US-AZ
129.222.110.37,206.224.67.27,qrtomex1,129.222.110.0/24,MX,MX-DIF
66.9.163.185,,qrtomex1,66.9.163.0/24,MX,MX-DIF
143.105.16.132,,qrtomex1,143.105.16.0/24,MX,MX-DIF
143.105.70.233,,qrtomex1,143.105.70.0/24,MX,MX-DIF
138.84.55.167,,qrtomex1,138.84.55.0/24,MX,MX-DIF
149.19.168.49,206.224.67.27,qrtomex1,149.19.168.0/25,MX,MX-DIF
66.9.162.51,206.224.67.37,qrtomex1,66.9.162.0/24,MX,MX-DIF
66.9.163.199,,qrtomex1,66.9.163.0/24,MX,MX-DIF
148.222.133.48,206.224.69.63,qrtomex1,148.222.133.0/24,MX,MX-DIF
129.222.111.147,,qrtomex1,129.222.111.0/24,MX,MX-DIF
66.9.162.229,,qrtomex1,66.9.162.0/24,MX,MX-DIF
200.189.20.134,,qrtomex1,200.189.20.0/24,GT,GT-01
129.222.110.221,,qrtomex1,129.222.110.0/24,MX,MX-DIF
129.222.65.212,206.224.67.27,qrtomex1,129.222.65.128/25,MX,MX-DIF
148.222.133.104,,qrtomex1,148.222.133.0/24,MX,MX-DIF
148.222.133.3,,qrtomex1,148.222.133.0/24,MX,MX-DIF
138.84.55.168,206.224.67.37,qrtomex1,138.84.55.0/24,MX,MX-DIF
129.224.216.41,,dtcrakx1,129.224.216.0/24,US,US-AK
143.105.71.178,206.224.69.63,qrtomex1,143.105.71.0/24,MX,MX-DIF
149.19.168.78,,qrtomex1,149.19.168.0/25,MX,MX-DIF
138.84.56.132,,qrtomex1,138.84.56.128/25,MX,MX-DIF
143.105.16.172,,qrtomex1,143.105.16.0/24,MX,MX-DIF
138.84.44.128,,qrtomex1,138.84.44.0/24,MX,MX-DIF
66.9.162.97,,qrtomex1,66.9.162.0/24,MX,MX-DIF
138.84.60.24,,qrtomex1,138.84.60.0/25,MX,MX-DIF
66.9.163.152,,qrtomex1,66.9.163.0/24,MX,MX-DIF
179.60.173.213,,qrtomex1,179.60.173.192/27,SV,SV-SS
138.84.55.67,206.224.67.37,qrtomex1,138.84.55.0/24,MX,MX-DIF
148.222.133.13,,qrtomex1,148.222.133.0/24,MX,MX-DIF
148.222.133.62,,qrtomex1,148.222.133.0/24,MX,MX-DIF
138.84.44.230,,qrtomex1,138.84.44.0/24,MX,MX-DIF
179.60.175.242,,qrtomex1,179.60.175.128/25,GT,GT-01
138.84.44.105,206.224.69.63,qrtomex1,138.84.44.0/24,MX,MX-DIF
138.84.44.122,,qrtomex1,138.84.44.0/24,MX,MX-DIF
138.84.44.181,,qrtomex1,138.84.44.0/24,MX,MX-DIF
129.222.111.254,,qrtomex1,129.222.111.0/24,MX,MX-DIF
66.9.163.25,,qrtomex1,66.9.163.0/24,MX,MX-DIF
66.9.163.101,206.224.67.27,qrtomex1,66.9.163.0/24,MX,MX-DIF
129.222.110.111,,qrtomex1,129.222.110.0/24,MX,MX-DIF
170.203.192.97,206.224.69.63,qrtomex1,170.203.192.0/24,MX,MX-DIF
148.222.133.66,,qrtomex1,148.222.133.0/24,MX,MX-DIF
143.105.16.208,,qrtomex1,143.105.16.0/24,MX,MX-DIF
138.84.60.75,,qrtomex1,138.84.60.0/25,MX,MX-DIF
148.222.133.28,,qrtomex1,148.222.133.0/24,MX,MX-DIF
179.60.173.231,,qrtomex1,179.60.173.224/27,SV,SV-SS
148.222.133.118,,qrtomex1,148.222.133.0/24,MX,MX-DIF
129.222.65.143,,qrtomex1,129.222.65.128/25,MX,MX-DIF
170.203.193.252,,qrtomex1,170.203.193.0/24,MX,MX-DIF
138.84.60.15,,qrtomex1,138.84.60.0/25,MX,MX-DIF
179.60.173.246,,qrtomex1,179.60.173.224/27,SV,SV-SS
66.9.162.234,,qrtomex1,66.9.162.0/24,MX,MX-DIF
170.203.193.153,,qrtomex1,170.203.193.0/24,MX,MX-DIF
138.84.55.42,206.224.69.63,qrtomex1,138.84.55.0/24,MX,MX-DIF
138.84.55.158,,qrtomex1,138.84.55.0/24,MX,MX-DIF
148.222.133.248,,qrtomex1,148.222.133.0/24,MX,MX-DIF
138.84.55.30,,qrtomex1,138.84.55.0/24,MX,MX-DIF
143.105.16.155,,qrtomex1,143.105.16.0/24,MX,MX-DIF
138.84.44.220,206.224.67.27,qrtomex1,138.84.44.0/24,MX,MX-DIF
138.84.60.56,206.224.67.37,qrtomex1,138.84.60.0/25,MX,MX-DIF
138.84.55.111,,qrtomex1,138.84.55.0/24,MX,MX-DIF
143.105.70.108,,qrtomex1,143.105.70.0/24,MX,MX-DIF
138.84.44.161,,qrtomex1,138.84.44.0/24,MX,MX-DIF
138.84.56.179,206.224.69.63,qrtomex1,138.84.56.128/25,MX,MX-DIF
143.105.16.53,206.224.67.37,qrtomex1,143.105.16.0/24,MX,MX-DIF
148.222.133.110,,qrtomex1,148.222.133.0/24,MX,MX-DIF
129.222.111.56,,qrtomex1,129.222.111.0/24,MX,MX-DIF
98.97.161.36,206.224.69.63,qrtomex1,98.97.161.32/27,SV,SV-SS
66.9.162.122,206.224.69.63,qrtomex1,66.9.162.0/24,MX,MX-DIF
138.84.55.12,206.224.69.63,qrtomex1,138.84.55.0/24,MX,MX-DIF
129.222.110.204,206.224.67.27,qrtomex1,129.222.110.0/24,MX,MX-DIF
200.189.20.150,206.224.67.27,qrtomex1,200.189.20.0/24,GT,GT-01
138.84.55.0,,qrtomex1,138.84.55.0/24,MX,MX-DIF
200.189.20.32,,qrtomex1,200.189.20.0/24,GT,GT-01
200.189.20.76,,qrtomex1,200.189.20.0/24,GT,GT-01
129.222.111.196,,qrtomex1,129.222.111.0/24,MX,MX-DIF
200.189.20.71,,qrtomex1,200.189.20.0/24,GT,GT-01
138.84.44.47,,qrtomex1,138.84.44.0/24,MX,MX-DIF
200.189.20.58,,qrtomex1,200.189.20.0/24,GT,GT-01
129.222.65.253,,qrtomex1,129.222.65.128/25,MX,MX-DIF
149.19.168.79,,qrtomex1,149.19.168.0/25,MX,MX-DIF
148.222.133.245,206.224.67.37,qrtomex1,148.222.133.0/24,MX,MX-DIF
138.84.55.224,,qrtomex1,138.84.55.0/24,MX,MX-DIF
129.222.111.152,206.224.67.37,qrtomex1,129.222.111.0/24,MX,MX-DIF
138.84.44.121,206.224.67.27,qrtomex1,138.84.44.0/24,MX,MX-DIF
66.9.163.45,,qrtomex1,66.9.163.0/24,MX,MX-DIF
129.222.65.185,,qrtomex1,129.222.65.128/25,MX,MX-DIF
148.222.133.181,,qrtomex1,148.222.133.0/24,MX,MX-DIF
138.84.44.197,,qrtomex1,138.84.44.0/24,MX,MX-DIF
129.222.111.192,,qrtomex1,129.222.111.0/24,MX,MX-DIF
138.84.60.111,,qrtomex1,138.84.60.0/25,MX,MX-DIF
200.189.20.60,,qrtomex1,200.189.20.0/24,GT,GT-01
129.222.90.146,,qrtomex1,129.222.90.0/24,MX,MX-DIF
143.105.70.86,,qrtomex1,143.105.70.0/24,MX,MX-DIF
143.105.70.229,206.224.67.27,qrtomex1,143.105.70.0/24,MX,MX-DIF
129.222.111.141,,qrtomex1,129.222.111.0/24,MX,MX-DIF
138.84.55.114,206.224.67.27,qrtomex1,138.84.55.0/24,MX,MX-DIF
148.222.133.27,,qrtomex1,148.222.133.0/24,MX,MX-DIF
170.203.193.65,,qrtomex1,170.203.193.0/24,MX,MX-DIF
66.9.163.163,,qrtomex1,66.9.163.0/24,MX,MX-DIF
66.9.162.166,,qrtomex1,66.9.162.0/24,MX,MX-DIF
138.84.55.83,,qrtomex1,138.84.55.0/24,MX,MX-DIF
143.105.71.67,,qrtomex1,143.105.71.0/24,MX,MX-DIF
129.222.65.130,,qrtomex1,129.222.65.128/25,MX,MX-DIF
66.9.162.190,206.224.69.63,qrtomex1,66.9.162.0/24,MX,MX-DIF
138.84.55.216,206.224.67.27,qrtomex1,138.84.55.0/24,MX,MX-DIF
200.189.20.102,206.224.69.63,qrtomex1,200.189.20.0/24,GT,GT-01
138.84.60.125,206.224.67.37,qrtomex1,138.84.60.0/25,MX,MX-DIF
129.222.65.197,,qrtomex1,129.222.65.128/25,MX,MX-DIF
66.9.162.2,206.224.67.27,qrtomex1,66.9.162.0/24,MX,MX-DIF
143.105.16.35,,qrtomex1,143.105.16.0/24,MX,MX-DIF
129.222.111.204,206.224.67.27,qrtomex1,129.222.111.0/24,MX,MX-DIF
129.224.196.86,,dllstxx1,129.224.196.0/24,US,US-TX
129.222.110.84,206.224.69.63,qrtomex1,129.222.110.0/24,MX,MX-DIF
66.9.162.18,206.224.69.63,qrtomex1,66.9.162.0/24,MX,MX-DIF
149.19.168.115,,qrtomex1,149.19.168.0/25,MX,MX-DIF
200.189.20.218,,qrtomex1,200.189.20.0/24,GT,GT-01
138.84.60.12,,qrtomex1,138.84.60.0/25,MX,MX-DIF
143.105.71.73,,qrtomex1,143.105.71.0/24,MX,MX-DIF
138.84.55.184,,qrtomex1,138.84.55.0/24,MX,MX-DIF
138.84.56.252,,qrtomex1,138.84.56.128/25,MX,MX-DIF
66.9.162.135,,qrtomex1,66.9.162.0/24,MX,MX-DIF
138.84.56.133,206.224.67.27,qrtomex1,138.84.56.128/25,MX,MX-DIF
216.234.204.186,206.224.67.37,qrtomex1,216.234.204.0/24,MX,MX-DIF
129.222.65.250,,qrtomex1,129.222.65.128/25,MX,MX-DIF
200.189.20.129,,qrtomex1,200.189.20.0/24,GT,GT-01
138.84.55.207,206.224.67.37,qrtomex1,138.84.55.0/24,MX,MX-DIF
138.84.55.8,,qrtomex1,138.84.55.0/24,MX,MX-DIF
138.84.60.57,,qrtomex1,138.84.60.0/25,MX,MX-DIF
129.222.111.215,,qrtomex1,129.222.111.0/24,MX,MX-DIF
143.105.16.32,,qrtomex1,143.105.16.0/24,MX,MX-DIF
129.224.217.253,129.224.217.108,iqltcan1,129.224.217.0/24,CA,CA-NU
170.203.193.154,,qrtomex1,170.203.193.0/24,MX,MX-DIF
138.84.44.218,,qrtomex1,138.84.44.0/24,MX,MX-DIF
129.222.90.90,206.224.67.27,qrtomex1,129.222.90.0/24,MX,MX-DIF
